fase;inde;iaa;ieg;ips;ida;ipv;ian;defasagem;ano;pedra;genero;instituicao_ensino;ano_nascimento;ipp;idade;escola_publica;genero_binario;perfil_defasagem
3;7,928;8,8;8,9;7,5;5,8;7,917;10,0;0;2022;Ametista;Menina;Rede Decisão;2010;7,7;12;0;0;Em fase
3;5,307;0,0;6,1;7,5;2,7;7,583;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;7,8;14;1;1;Moderada
3;7,629;10,0;9,7;5,0;7,2;7,333;5,0;-1;2022;Ametista;Menino;Rede Decisão;2008;7,8;14;0;1;Moderada
3;7,335;6,7;6,9;8,8;6,3;7,25;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,0;13;1;0;Em fase
3;8,74;10,0;9,4;8,8;7,2;8,5;10,0;0;2022;Topázio;Menino;Rede Decisão;2009;8,4;13;0;1;Em fase
3;4,932;8,8;3,6;7,5;2,7;4,708;5,0;-2;2022;Quartzo;Menino;Escola Pública;2007;6,0;15;1;1;Moderada
3;8,155;9,2;8,9;5,6;6,7;8,5;10,0;0;2022;Topázio;Menino;Rede Decisão;2010;8,5;12;0;1;Em fase
3;4,265;0,0;6,2;5,0;3,2;3,75;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;6,3;14;1;0;Moderada
3;8,017;8,8;9,2;5,0;6,3;8,25;10,0;0;2022;Ametista;Menina;Rede Decisão;2009;8,9;13;0;0;Em fase
3;8,124;9,2;9,1;7,5;5,1;8,625;10,0;0;2022;Topázio;Menino;Rede Decisão;2010;8,9;12;0;1;Em fase
3;8,218;8,8;9,7;4,4;7,3;8,292;10,0;0;2022;Topázio;Menina;Rede Decisão;2009;8,4;13;0;0;Em fase
3;5,554;0,0;6,2;5,0;4,6;5,958;10,0;0;2022;Quartzo;Menino;Escola Pública;2009;7,0;13;1;1;Em fase
3;7,564;8,3;7,1;7,5;7,5;6,458;10,0;0;2022;Ametista;Menino;Escola Pública;2009;7,7;13;1;1;Em fase
3;5,705;7,9;5,6;4,4;5,5;4,917;5,0;-2;2022;Quartzo;Menino;Escola JP II;2007;7,7;15;0;1;Moderada
3;7,078;7,9;7,3;7,5;6,5;7,542;5,0;-2;2022;Ametista;Menina;Escola Pública;2007;7,7;15;1;0;Moderada
3;5,201;0,0;5,2;4,4;5,4;6,917;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;7,6;14;1;0;Moderada
3;5,669;8,8;4,3;7,5;2,8;6,875;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;7,4;14;1;0;Moderada
3;6,943;7,9;6,7;4,4;7,4;5,708;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,5;13;1;0;Em fase
3;5,372;9,6;3,8;7,5;4,1;4,833;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;6,2;14;1;1;Moderada
3;7,101;8,3;8,8;7,5;5,0;5,167;10,0;0;2022;Ametista;Menina;Escola Pública;2010;7,3;12;1;0;Em fase
3;4,936;0,0;4,8;7,5;5,8;5,708;2,5;-3;2022;Quartzo;Menino;Escola Pública;2006;6,7;16;1;1;Severa
3;6,667;7,5;7,1;7,5;6,1;6,417;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,4;14;1;1;Moderada
3;4,499;0,0;4,8;5,6;6,0;3,75;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;5,3;14;1;1;Moderada
3;4,44;0,0;5,1;7,5;3,4;4,417;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;6,1;14;1;1;Moderada
3;8,465;9,2;8,8;7,5;7,6;8,458;10,0;0;2022;Topázio;Menino;Escola Pública;2009;8,2;13;1;1;Em fase
3;7,268;9,6;8,4;7,5;6,2;6,958;5,0;-1;2022;Ametista;Menino;Escola Pública;2008;7,5;14;1;1;Moderada
3;7,209;9,6;8,7;7,5;3,5;6,833;10,0;0;2022;Ametista;Menino;Escola Pública;2009;6,9;13;1;1;Em fase
3;4,87;0,0;6,1;7,5;4,3;5,125;5,0;-2;2022;Quartzo;Menino;Escola Pública;2007;5,1;15;1;1;Moderada
3;7,172;6,7;5,8;7,5;7,8;6,542;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,2;13;1;0;Em fase
3;7,502;7,9;8,5;7,5;7,0;5,583;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,5;13;1;0;Em fase
3;7,397;7,9;8,5;7,5;7,1;7,292;5,0;-2;2022;Ametista;Menina;Escola Pública;2007;7,8;15;1;0;Moderada
3;6,1;6,3;7,3;7,5;4,0;6,125;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,3;14;1;0;Moderada
3;5,942;8,8;6,9;7,5;3,5;6,375;2,5;-3;2022;Quartzo;Menino;Escola Pública;2006;7,1;16;1;1;Severa
3;7,028;0,0;8,1;7,5;6,5;7,833;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,9;13;1;0;Em fase
3;6,892;9,6;8,5;7,5;5,2;6,0;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,4;14;1;1;Moderada
3;5,604;7,1;4,6;7,5;6,2;4,917;5,0;-2;2022;Quartzo;Menina;Escola Pública;2007;5,0;15;1;0;Moderada
3;4,966;0,0;4,6;7,5;3,1;5,583;10,0;0;2022;Quartzo;Menina;Escola Pública;2009;5,6;13;1;0;Em fase
3;5,671;9,6;4,3;7,5;2,6;4,875;10,0;0;2022;Quartzo;Menino;Escola Pública;2009;6,1;13;1;1;Em fase
3;5,918;8,3;5,3;7,5;5,0;5,708;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;6,4;14;1;1;Moderada
3;6,549;7,5;6,1;7,5;6,8;6,208;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,3;14;1;0;Moderada
3;6,471;9,2;6,4;7,5;3,3;5,833;10,0;0;2022;Ágata;Menino;Escola Pública;2010;6,9;12;1;1;Em fase
3;6,196;7,5;6,7;7,5;4,8;6,417;5,0;-2;2022;Ágata;Menina;Escola Pública;2007;6,1;15;1;0;Moderada
3;8,62;10,0;9,4;7,5;6,9;8,5;10,0;0;2022;Topázio;Menino;Escola Pública;2010;9,1;12;1;1;Em fase
3;6,328;7,9;5,1;7,5;5,7;6,75;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,8;14;1;1;Moderada
3;6,116;8,8;7,4;7,5;3,8;5,333;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;6,8;14;1;1;Moderada
3;4,245;0,0;4,9;7,5;0,0;4,542;10,0;0;2022;Quartzo;Menino;Escola Pública;2010;6,1;12;1;1;Em fase
3;6,051;7,9;7,4;7,5;3,8;5,5;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;6,7;14;1;1;Moderada
3;6,719;10,0;7,6;5,6;4,3;5,583;10,0;0;2022;Ágata;Menino;Escola Pública;2009;6,6;13;1;1;Em fase
3;6,79;8,3;7,3;7,5;6,3;6,417;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,1;14;1;0;Moderada
3;7,11;9,6;7,5;7,5;3,7;7,208;10,0;0;2022;Ametista;Menina;Escola Pública;2010;7,2;12;1;0;Em fase
3;8,084;10,0;9,0;7,5;7,8;8,417;5,0;-1;2022;Topázio;Menina;Escola Pública;2008;7,9;14;1;0;Moderada
3;6,331;8,8;6,4;5,0;5,1;7,208;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,1;14;1;0;Moderada
3;4,572;0,0;3,7;7,5;3,7;5,958;5,0;-2;2022;Quartzo;Menina;Escola Pública;2007;6,5;15;1;0;Moderada
3;6,943;7,1;8,1;5,0;4,7;7,042;10,0;0;2022;Ágata;Menina;Rede Decisão;2009;7,6;13;0;0;Em fase
3;8,468;10,0;10,0;7,5;7,7;9,125;5,0;-1;2022;Topázio;Menino;Rede Decisão;2008;8,5;14;0;1;Moderada
3;8,673;9,6;9,7;5,6;8,2;8,708;10,0;0;2022;Topázio;Menino;Rede Decisão;2009;8,3;13;0;1;Em fase
3;6,982;7,1;8,7;5,0;6,0;7,875;5,0;-2;2022;Ágata;Menina;Escola Pública;2007;7,6;15;1;0;Moderada
3;8,51;7,5;9,4;6,3;7,8;9,208;10,0;0;2022;Topázio;Menina;Rede Decisão;2010;8,5;12;0;0;Em fase
3;8,656;10,0;9,9;7,5;8,4;9,25;5,0;-1;2022;Topázio;Menino;Rede Decisão;2008;9,0;14;0;1;Moderada
3;8,639;8,3;9,4;7,5;7,6;9,167;10,0;0;2022;Topázio;Menino;Escola Pública;2009;8,3;13;1;1;Em fase
3;7,72;8,3;8,2;7,5;5,8;7,875;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,6;13;1;0;Em fase
3;7,429;9,2;7,6;7,5;5,2;7,292;10,0;0;2022;Ametista;Menino;Escola Pública;2009;7,4;13;1;1;Em fase
3;5,097;6,7;7,4;5,0;2,9;4,292;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;5,1;14;1;1;Moderada
3;7,958;8,3;8,6;7,5;6,6;7,625;10,0;0;2022;Ametista;Menina;Escola Pública;2010;8,1;12;1;0;Em fase
3;7,022;10,0;8,1;5,6;6,3;6,625;5,0;-2;2022;Ágata;Menino;Escola Pública;2007;7,6;15;1;1;Moderada
3;4,277;9,2;2,8;7,5;0,9;3,875;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;5,9;14;1;1;Moderada
3;4,312;9,2;3,6;5,0;1,8;3,75;5,0;-2;2022;Quartzo;Menino;Escola Pública;2007;5,6;15;1;1;Moderada
3;6,715;10,0;7,4;5,6;5,3;6,917;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,3;14;1;1;Moderada
3;4,563;7,5;3,8;5,0;1,3;5,542;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;6,8;14;1;1;Moderada
3;7,192;8,8;8,5;5,0;5,2;6,708;10,0;0;2022;Ametista;Menina;Escola Pública;2010;7,3;12;1;0;Em fase
3;5,149;0,0;6,4;5,6;3,6;6,708;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;7,5;14;1;0;Moderada
3;6,926;10,0;7,3;5,6;4,8;6,125;10,0;0;2022;Ágata;Menina;Escola Pública;2010;7,2;12;1;0;Em fase
3;4,182;8,8;2,9;7,5;0,9;4,625;2,5;-3;2022;Quartzo;Menino;Escola Pública;2006;6,2;16;1;1;Severa
3;7,44;10,0;8,2;7,5;5,0;6,458;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,6;13;1;0;Em fase
3;6,763;8,8;7,2;5,6;5,8;7,042;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;8,1;14;1;0;Moderada
3;4,786;0,0;5,8;5,6;3,4;5,625;5,0;-2;2022;Quartzo;Menino;Escola Pública;2007;7,6;15;1;1;Moderada
3;5,319;5,8;5,6;7,5;3,7;4,417;5,0;-2;2022;Quartzo;Menina;Escola Pública;2007;7,5;15;1;0;Moderada
3;7,087;10,0;9,2;5,6;5,8;6,625;5,0;-2;2022;Ametista;Menina;Escola Pública;2007;7,0;15;1;0;Moderada
3;7,926;8,3;7,7;7,5;6,9;7,917;10,0;0;2022;Ametista;Menino;Escola Pública;2009;8,4;13;1;1;Em fase
3;5,987;7,5;5,8;5,6;6,0;6,583;2,5;-3;2022;Quartzo;Menina;Escola Pública;2006;7,5;16;1;0;Severa
3;6,012;10,0;7,4;5,0;3,3;6,292;5,0;-2;2022;Ágata;Menina;Escola Pública;2007;6,1;15;1;0;Moderada
3;6,695;9,2;6,7;6,3;5,7;7,208;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,2;14;1;0;Moderada
3;8,231;9,2;8,6;6,3;8,9;7,25;10,0;0;2022;Topázio;Menino;Escola Pública;2009;7,3;13;1;1;Em fase
3;8,226;8,3;8,4;6,9;7,9;8,125;10,0;0;2022;Topázio;Menina;Rede Decisão;2009;8,2;13;0;0;Em fase
3;7,255;9,2;8,5;5,6;7,1;6,958;5,0;-2;2022;Ametista;Menina;Escola Pública;2007;7,6;15;1;0;Moderada
3;6,361;9,2;5,7;7,5;5,1;6,417;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,5;14;1;1;Moderada
3;5,679;9,2;5,3;7,5;3,0;5,833;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;6,8;14;1;0;Moderada
3;7,946;7,9;8,3;7,5;8,1;7,0;10,0;1;2022;Ametista;Menina;Rede Decisão;2011;7,3;11;0;0;Em fase
3;6,665;9,6;6,9;7,5;4,6;6,667;5,0;-2;2022;Ágata;Menino;Escola Pública;2007;8,2;15;1;1;Moderada
3;5,527;7,1;5,7;5,6;4,3;5,125;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;7,3;14;1;0;Moderada
3;7,411;7,1;8,8;7,5;7,4;7,208;5,0;-1;2022;Ametista;Menino;Escola Pública;2008;7,7;14;1;1;Moderada
3;7,741;8,8;9,2;5,6;6,0;7,417;10,0;0;2022;Ametista;Menino;Rede Decisão;2010;7,8;12;0;1;Em fase
3;8,815;9,2;9,9;6,3;9,1;8,208;10,0;0;2022;Topázio;Menino;Rede Decisão;2009;8,2;13;0;1;Em fase
3;8,046;7,5;9,2;7,5;7,1;7,333;10,0;0;2022;Ametista;Menina;Rede Decisão;2009;8,2;13;0;0;Em fase
3;6,806;6,7;6,9;7,5;5,9;5,625;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,0;13;1;0;Em fase
3;6,618;8,8;6,8;7,5;4,0;5,625;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,0;13;1;0;Em fase
3;7,131;9,6;8,8;7,5;5,6;6,625;5,0;-1;2022;Ametista;Menino;Escola Pública;2008;7,2;14;1;1;Moderada
3;5,939;6,7;5,1;5,6;3,8;5,958;10,0;0;2022;Quartzo;Menino;Escola Pública;2009;7,4;13;1;1;Em fase
3;5,063;9,2;4,1;7,5;2,8;5,75;2,5;-3;2022;Quartzo;Menina;Escola Pública;2006;6,1;16;1;0;Severa
3;5,424;7,1;5,8;6,3;3,0;5,625;5,0;-2;2022;Quartzo;Menina;Escola Pública;2007;7,0;15;1;0;Moderada
3;3,7;7,9;3,4;5,0;1,1;4,292;2,5;-4;2022;Quartzo;Menina;Escola Pública;2005;4,0;17;1;0;Severa
3;4,097;0,0;5,6;6,3;0,0;6,833;2,5;-3;2022;Quartzo;Menina;Escola Pública;2006;7,3;16;1;0;Severa
3;6,236;0,0;7,8;6,3;6,8;7,25;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,4;14;1;0;Moderada
3;4,929;10,0;3,9;6,3;1,7;6,042;2,5;-4;2022;Quartzo;Menina;Escola Pública;2005;7,2;17;1;0;Severa
3;8,122;8,3;8,2;6,9;8,0;7,792;10,0;0;2022;Topázio;Menino;Escola Pública;2009;8,0;13;1;1;Em fase
3;4,837;7,9;3,7;7,5;1,8;6,292;2,5;-3;2022;Quartzo;Menino;Escola Pública;2006;6,9;16;1;1;Severa
3;4,875;8,8;2,9;7,5;2,3;3,333;10,0;0;2022;Quartzo;Menino;Escola Pública;2009;5,4;13;1;1;Em fase
3;5,031;9,6;5,8;7,5;0,0;5,917;2,5;-5;2022;Quartzo;Menina;Escola Pública;2004;7,3;18;1;0;Severa
3;7,305;7,9;8,0;7,5;6,9;7,375;5,0;-1;2022;Ametista;Menina;Escola Pública;2008;8,1;14;1;0;Moderada
3;4,665;8,8;3,6;7,5;2,8;3,833;5,0;-2;2022;Quartzo;Menina;Escola Pública;2007;4,9;15;1;0;Moderada
3;7,478;7,1;7,9;6,3;6,6;7,417;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,5;13;1;0;Em fase
3;6,409;9,2;6,3;5,6;5,2;5,417;10,0;0;2022;Ágata;Menino;Escola Pública;2009;5,5;13;1;1;Em fase
3;7,278;7,1;8,2;5,0;6,8;6,708;10,0;0;2022;Ametista;Menina;Rede Decisão;2009;7,3;13;0;0;Em fase
3;5,557;5,4;6,9;6,3;3,1;5,875;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;7,1;14;1;1;Moderada
3;6,802;8,8;5,8;5,6;6,3;6,042;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,3;13;1;0;Em fase
3;6,334;9,2;7,7;6,9;4,8;6,208;2,5;-3;2022;Ágata;Menino;Escola Pública;2006;7,3;16;1;1;Severa
3;6,03;7,5;7,2;7,5;3,9;5,375;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,3;14;1;1;Moderada
3;6,355;8,8;7,7;7,5;4,3;5,542;5,0;-2;2022;Ágata;Menino;Escola Pública;2007;7,2;15;1;1;Moderada
3;6,058;7,9;6,6;7,5;4,8;5,208;5,0;-1;2022;Ágata;Menino;Escola Pública;2008;7,0;14;1;1;Moderada
3;6,427;8,3;6,8;7,5;5,2;5,958;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,6;14;1;0;Moderada
3;4,733;5,4;4,5;7,5;2,5;4,708;5,0;-1;2022;Quartzo;Menino;Escola Pública;2008;6,0;14;1;1;Moderada
3;6,93;7,9;7,4;6,9;5,0;6,167;10,0;0;2022;Ágata;Menino;Escola Pública;2009;7,4;13;1;1;Em fase
3;6,151;9,2;5,2;7,5;6,5;5,083;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;6,2;14;1;0;Moderada
3;6,4;7,9;7,5;7,5;4,5;6,0;5,0;-2;2022;Ágata;Menina;Escola Pública;2007;7,6;15;1;0;Moderada
3;5,652;7,9;5,6;5,0;5,2;6,222;2,5;-3;2022;Quartzo;Menina;Escola Pública;2006;7,1;16;1;0;Severa
3;7,339;9,6;8,1;7,5;5,2;6,167;10,0;0;2022;Ametista;Menina;Escola Pública;2009;7,4;13;1;0;Em fase
3;5,8;7,5;7,0;5,0;4,1;5,889;5,0;-1;2022;Quartzo;Menina;Escola Pública;2008;6,5;14;1;0;Moderada
3;6,1;5,4;5,4;5,0;5,3;6,0;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,2;13;1;0;Em fase
3;5,672;6,7;5,1;7,5;3,0;5,056;10,0;0;2022;Quartzo;Menina;Escola Pública;2009;6,2;13;1;0;Em fase
3;7,889;10,0;10,0;6,9;6,1;8,389;5,0;-1;2022;Ametista;Menina;Escola Pública;2008;8,0;14;1;0;Moderada
3;7,04;8,8;5,6;7,5;6,8;5,944;10,0;0;2022;Ametista;Menino;Escola Pública;2009;7,4;13;1;1;Em fase
3;6,527;8,3;6,9;6,9;5,8;6,111;5,0;-1;2022;Ágata;Menina;Escola Pública;2008;7,4;14;1;0;Moderada
3;7,448;9,2;7,7;7,5;5,2;7,5;10,0;0;2022;Ametista;Menino;Escola Pública;2009;7,0;13;1;1;Em fase
3;7,897;8,8;10,0;6,9;6,4;8,667;5,0;-1;2022;Ametista;Menina;Escola Pública;2008;8,1;14;1;0;Moderada
3;7,792;9,2;9,1;5,6;5,2;8,278;10,0;0;2022;Ametista;Menina;Escola Pública;2010;8,0;12;1;0;Em fase
3;6,859;7,1;8,1;5,0;4,7;6,778;10,0;0;2022;Ágata;Menina;Escola Pública;2009;7,3;13;1;0;Em fase
3;6,86;9,2;7,3;7,5;3,4;6,611;10,0;0;2022;Ágata;Menino;Escola Pública;2009;7,3;13;1;1;Em fase
2;8,27;10,0;9,3;6,9;6,8;8,611;10,0;0;2022;Topázio;Menina;Escola Pública;2012;6,4;10;1;0;Em fase
2;7,619;9,5;6,8;7,5;6,0;8,444;10,0;0;2022;Ametista;Menino;Escola Pública;2012;6,7;10;1;1;Em fase
2;8,22;10,0;9,7;5,0;9,0;8,944;5,0;-1;2022;Topázio;Menina;Escola Pública;2010;6,9;12;1;0;Moderada
2;6,986;8,5;8,8;7,5;2,8;7,333;10,0;0;2022;Ágata;Menino;Escola Pública;2011;6,0;11;1;1;Em fase
2;6,823;10,0;7,0;7,5;5,3;7,5;5,0;-1;2022;Ágata;Menino;Escola Pública;2010;6,1;12;1;1;Moderada
2;6,313;7,4;6,9;4,4;5,0;5,778;10,0;0;2022;Ágata;Menino;Escola Pública;2011;6,0;11;1;1;Em fase
2;6,446;9,5;8,8;7,5;2,5;7,056;5,0;-2;2022;Ágata;Menina;Escola Pública;2008;5,7;14;1;0;Moderada
2;6,636;9,0;8,7;7,5;3,7;6,944;5,0;-1;2022;Ágata;Menina;Escola Pública;2010;6,2;12;1;0;Moderada
2;7,883;9,5;9,0;8,1;7,5;8,5;5,0;-1;2022;Ametista;Menino;Rede Decisão;2009;6,2;13;0;1;Moderada
2;5,249;8,0;5,8;3,8;2,9;6,722;5,0;-2;2022;Quartzo;Menino;Escola JP II;2008;4,8;14;0;1;Moderada
2;7,961;6,9;9,2;4,4;8,0;8,722;10,0;0;2022;Ametista;Menina;Rede Decisão;2011;6,5;11;0;0;Em fase
2;7,902;9,5;9,4;7,5;7,4;6,833;10,0;0;2022;Ametista;Menino;Escola Pública;2012;4,8;10;1;1;Em fase
2;6,787;9,5;8,5;4,4;5,1;7,889;5,0;-1;2022;Ágata;Menino;Escola Pública;2009;6,0;13;1;1;Moderada
2;7,914;10,0;9,3;7,5;5,8;7,611;10,0;0;2022;Ametista;Menino;Escola Pública;2011;6,2;11;1;1;Em fase
2;6,837;8,5;7,3;7,5;5,8;7,611;5,0;-1;2022;Ágata;Menino;Escola Pública;2010;5,9;12;1;1;Moderada
2;8,488;6,9;9,9;7,5;8,1;8,889;10,0;0;2022;Topázio;Menina;Escola Pública;2011;6,7;11;1;0;Em fase
2;7,721;9,0;8,2;7,5;6,5;7,667;10,0;0;2022;Ametista;Menino;Escola Pública;2011;6,0;11;1;1;Em fase
2;6,854;8,0;7,7;7,5;5,8;7,5;5,0;-1;2022;Ágata;Menino;Escola Pública;2010;6,0;12;1;1;Moderada
2;6,941;9,0;6,7;7,5;6,6;7,5;5,0;-2;2022;Ágata;Menina;Escola Pública;2008;6,3;14;1;0;Moderada
2;6,9;9,5;7,4;7,5;5,9;7,167;5,0;-2;2022;Ágata;Menino;Escola Pública;2008;6,1;14;1;1;Moderada
2;7,263;8,5;8,3;7,5;4,5;7,5;10,0;0;2022;Ametista;Menino;Escola Pública;2011;6,0;11;1;1;Em fase
2;5,75;9,5;5,4;5,6;3,6;6,667;5,0;-1;2022;Quartzo;Menino;Escola Pública;2009;6,1;13;1;1;Moderada
2;8,143;10,0;9,1;7,5;7,0;7,889;10,0;0;2022;Topázio;Menino;Escola Pública;2012;6,0;10;1;1;Em fase
2;7,908;9,0;10,0;5,6;8,5;8,0;5,0;-1;2022;Ametista;Menina;Escola Pública;2010;6,5;12;1;0;Moderada
2;5,864;9,0;8,7;7,5;1,8;5,833;5,0;-1;2022;Quartzo;Menino;Escola Pública;2010;4,5;12;1;1;Moderada
2;5,658;9,5;7,7;7,5;3,7;3,944;5,0;-1;2022;Quartzo;Menino;Escola Pública;2010;3,9;12;1;1;Moderada
2;8,206;10,0;8,8;7,5;6,5;8,611;10,0;0;2022;Topázio;Menina;Escola Pública;2011;6,7;11;1;0;Em fase
2;6,622;9,0;7,2;7,5;4,0;8,111;5,0;-2;2022;Ágata;Menino;Escola Pública;2008;6,1;14;1;1;Moderada
2;7,834;9,0;8,1;5,6;7,0;8,389;10,0;0;2022;Ametista;Menino;Escola Pública;2011;6,8;11;1;1;Em fase
2;8,264;7,0;10,0;7,5;7,5;8,444;10,0;0;2022;Topázio;Menina;Escola Pública;2011;6,3;11;1;0;Em fase
2;5,858;8,5;4,3;7,5;4,5;7,333;5,0;-1;2022;Quartzo;Menina;Escola Pública;2009;5,3;13;1;0;Moderada
2;5,379;5,8;5,0;7,5;4,5;6,056;5,0;-1;2022;Quartzo;Menina;Escola Pública;2010;4,4;12;1;0;Moderada
2;6,69;10,0;8,4;5,0;4,6;8,278;5,0;-1;2022;Ágata;Menino;Escola Pública;2010;4,3;12;1;1;Moderada
2;7,836;8,0;9,6;7,5;8,5;7,778;5,0;-1;2022;Ametista;Menino;Escola Pública;2010;6,1;12;1;1;Moderada
2;5,412;7,5;6,5;7,5;0,0;7,556;5,0;-1;2022;Quartzo;Menino;Escola Pública;2009;6,0;13;1;1;Moderada
2;6,606;9,0;7,0;7,5;4,6;7,5;5,0;-1;2022;Ágata;Menina;Escola Pública;2010;6,4;12;1;0;Moderada
2;7,075;9,5;8,5;7,5;5,2;7,5;5,0;-1;2022;Ametista;Menina;Escola Pública;2010;6,3;12;1;0;Moderada
2;6,731;7,9;9,2;6,3;5,0;6,778;5,0;-1;2022;Ágata;Menina;Escola Pública;2009;6,2;13;1;0;Moderada
2;7,413;8,5;7,9;7,5;7,9;7,5;5,0;-1;2022;Ametista;Menina;Escola Pública;2010;6,5;12;1;0;Moderada
2;6,644;10,0;10,0;6,9;2,0;7,056;5,0;-1;2022;Ágata;Menino;Escola Pública;2010;6,4;12;1;1;Moderada
2;8,75;9,5;10,0;7,5;8,8;8,167;10,0;0;2022;Topázio;Menino;Escola Pública;2011;6,6;11;1;1;Em fase
2;8,063;8,0;10,0;5,0;7,8;7,833;10,0;0;2022;Topázio;Menina;Escola Pública;2012;6,4;10;1;0;Em fase
2;7,181;9,5;9,4;7,5;5,5;6,833;5,0;-1;2022;Ametista;Menino;Escola Pública;2010;6,3;12;1;1;Moderada
2;6,95;8,5;7,4;6,3;6,7;7,5;5,0;-1;2022;Ágata;Menina;Escola Pública;2010;6,5;12;1;0;Moderada
2;6,969;8,0;7,9;5,0;7,3;7,5;5,0;-1;2022;Ágata;Menino;Rede Decisão;2009;6,3;13;0;1;Moderada
2;6,973;9,0;6,9;7,5;4,8;6,889;10,0;0;2022;Ágata;Menino;Escola Pública;2011;6,1;11;1;1;Em fase
2;7,066;8,5;8,2;5,0;7,2;7,611;5,0;-1;2022;Ametista;Menina;Rede Decisão;2010;6,1;12;0;0;Moderada
2;8,112;9,5;8,0;6,9;8,4;7,667;10,0;0;2022;Topázio;Menina;Escola Pública;2012;6,6;10;1;0;Em fase
2;7,304;8,5;5,5;6,9;7,8;7,389;10,0;0;2022;Ametista;Menino;Escola Pública;2012;6,3;10;1;1;Em fase
2;7,503;6,4;9,5;5,0;7,3;6,944;10,0;0;2022;Ametista;Menino;Escola Pública;2011;6,1;11;1;1;Em fase
2;7,747;9,0;9,8;7,5;6,9;7,944;5,0;-1;2022;Ametista;Menina;Escola Pública;2010;6,7;12;1;0;Moderada
2;7,831;9,0;9,5;7,5;5,4;7,667;10,0;0;2022;Ametista;Menino;Escola Pública;2011;6,7;11;1;1;Em fase
2;6,957;9,0;9,0;7,5;4,3;7,5;5,0;-1;2022;Ágata;Menina;Escola Pública;2010;6,5;12;1;0;Moderada
2;6,743;9,0;7,7;5,6;6,2;6,833;5,0;-1;2022;Ágata;Menina;Escola Pública;2010;6,4;12;1;0;Moderada
2;7,203;9,0;6,8;5,6;8,1;7,889;5,0;-1;2022;Ametista;Menino;Escola Pública;2010;6,9;12;1;1;Moderada
2;6,722;8,5;8,1;7,5;5,0;6,778;5,0;-1;2022;Ágata;Menina;Escola Pública;2009;6,5;13;1;0;Moderada
2;4,556;7,9;4,4;5,0;2,5;4,833;5,0;-1;2022;Quartzo;Menino;Escola Pública;2009;4,2;13;1;1;Moderada
2;6,454;9,0;8,3;6,9;3,3;6,944;5,0;-1;2022;Ágata;Menino;Escola Pública;2009;6,6;13;1;1;Moderada
2;6,777;9,0;7,7;6,3;5,4;7,333;5,0;-2;2022;Ágata;Menino;Escola Pública;2008;6,6;14;1;1;Moderada
2;8,4;9,0;9,6;7,5;8,1;7,778;10,0;0;2022;Topázio;Menino;Escola Pública;2011;6,5;11;1;1;Em fase
2;7,558;9,0;8,4;6,3;8,1;8,0;5,0;-1;2022;Ametista;Menina;Escola Pública;2010;6,3;12;1;0;Moderada
2;6,083;7,4;7,5;5,0;4,9;6,5;5,0;-1;2022;Ágata;Menina;Escola Pública;2010;5,6;12;1;0;Moderada
